Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,5/25/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,1723.446282,1789.266304,1896.229809,2046.670582,2237.388489,2376.392992,2517.277858,2786.16795,2892.109394,3009.894501,2970.500788,3329.418204,3224.402251,2982.450491,2839.117988,2498.59962,2431.17204,2696.629244,2727.413877,2620.328092,2629.171909,2494.327293,2470.362071,2409.199529,2388.270634,2605.482072,2517.003034,2582.656418,2599.987115,2597.110378,2618.014684,2724.374534,2767.044963,2898.659508,2966.313741,3096.033314,3117.570482,3156.849015,3161.190419,3350.301692,3434.394068,3549.578759,3701.824047,3782.000406,3825.461796,3956.863766,3864.221445,3864.294672,3849.104114,3857.082426,3813.93669,3999.993629,4044.639389,4001.382586,3956.558034,3757.680627,
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,2378.844712,2485.751296,2532.324462,2574.780487,2740.636858,2793.198318,2869.364868,2807.211957,2810.551105,2746.700937,2917.560498,2920.159725,3024.307996,3168.020395,3393.515118,3444.199267,3473.564068,3543.749766,3658.70179,3672.403764,3789.96165,3951.989658,4020.143668,3898.84051,3875.163686,3838.741973,3816.764995,3966.85949,3742.049778,3769.069514,4042.500178,4108.384743,4160.415859,4275.702784,4336.239603,4604.588637,4717.507547,4676.778221,4652.588587,4629.881391,
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,325.6016557,332.2430248,336.3083008,346.4587823,365.3213977,355.0015694,351.3143338,364.5516816,372.7115226,385.4289908,398.7951834,392.2431747,376.5246838,382.1363127,382.6244257,399.7614901,400.5440265,415.690966,430.7829117,409.5791925,425.8150188,442.5268627,448.6846287,467.4272982,475.8671992,490.215093,502.1850097,511.6872643,542.3068662,558.9446774,576.2106226,575.2852639,595.4134121,607.9626586,630.6845817,660.0371653,690.3803508,702.050274,726.3074544,766.5342025,783.1728146,803.0472965,817.0802712,861.0186028,909.9366517,962.1778382,1018.953852,1075.644708,1093.964128,1152.6762,1221.208422,1265.912949,1317.602236,1378.832973,1455.271079,1543.048131,1641.001311,1728.217614,1817.718572,1869.217484,1742.522881,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1125.413625,1110.44074,1150.07203,1193.936368,1224.659327,1251.308648,1238.665049,1193.104679,1198.491609,1279.307033,1375.2666,1445.538894,1446.101779,1469.356392,1541.926126,1494.206711,1529.839133,1529.211318,1480.333145,1498.263096,1511.644439,1455.845757,1398.041967,1324.640726,1316.570975,1304.833255,1292.077837,1292.76798,1312.233772,1307.606696,1303.606238,1272.944643,1234.356359,1187.943829,1169.094975,1177.173354,1205.986413,1218.6289,1216.406067,1210.215411,1219.180936,1237.621554,1282.598496,1299.324429,1349.675738,1394.921705,1441.174695,1491.053167,1527.934039,1534.191923,1581.489704,1606.324988,1615.665736,1652.617331,1686.533205,1688.327251,1662.745284,1658.527135,1658.64857,1657.374046,1582.441654,
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4348.251558,4862.056793,4912.340616,5114.886497,5440.088207,5423.028415,5597.13623,5674.328163,5934.596076,6055.069381,6214.835101,6211.186437,6486.177842,6500.487014,6649.990928,6651.784204,6980.003749,7513.317639,8153.302222,8327.54267,9056.408064,9322.770416,9521.140949,8404.964437,7804.933881,7386.136924,7064.934858,6679.710953,6366.622651,6268.453836,6319.998228,6474.355459,7084.139707,6997.582976,7212.85207,7459.757355,7970.701183,8554.740414,9236.132399,9959.727569,10619.92786,11023.75237,11846.66355,13490.32589,14488.86608,15312.7211,17254.65028,17993.49737,18518.88385,17618.83412,18105.34475,17943.48295,18054.6947,18335.882,18053.47975,18214.46062,17103.86558,16515.02512,16457.19416,16192.3235,14872.37711,
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,1067.895413,1082.638265,1061.623986,1146.80901,1175.027452,1203.076641,1301.219234,1498.779946,1456.486908,1539.47678,1612.918968,1701.005168,1719.367662,1787.764177,1858.979387,1945.737771,1997.498683,1931.819267,1964.89381,2020.21263,2077.739726,1996.396677,2079.594498,2033.665052,2023.009458,2135.535594,2170.12096,2288.996211,2290.700658,2318.182419,2331.750948,2460.115515,2558.688164,2648.740546,2778.803424,2881.283835,2964.53619,2980.208121,3097.1252,3264.978105,3350.563726,3493.627809,3690.582873,3806.461136,3880.846556,3975.729073,3870.75792,3983.250877,4029.255783,4097.073215,4094.836287,4095.175592,4139.656377,4195.251005,4206.954025,3780.603112,
Turkey,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2509.623463,2477.795384,2553.614058,2719.253349,2800.103587,2811.42384,3053.271122,3122.890015,3256.503642,3309.892167,3336.491714,3438.971266,3606.831952,3636.529633,3750.110496,3926.33946,4238.628177,4285.068053,4253.076507,4132.743543,3941.580172,4039.997826,4089.683393,4197.404451,4382.253187,4473.308376,4691.997857,5039.307807,5061.872601,4986.637528,5354.804531,5303.009772,5479.293821,5804.319129,5445.852578,5782.253116,6111.077899,6470.783394,6522.94173,6213.063755,6543.731447,6075.995627,6373.131907,6644.145903,7194.682026,7738.578215,8173.536251,8483.966136,8451.479111,7942.031331,8491.588652,9299.137303,9586.769088,10225.71609,10549.67606,11006.27952,11187.05364,11835.26111,12006.81588,11955.43346,12038.62811,
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2244.075097,2298.241752,2337.44265,2411.294029,2640.590616,2497.92237,2344.221895,2575.678727,2973.665195,2923.404076,2880.2338,2900.738643,3091.979841,2948.641532,2865.452832,2722.395982,2747.373162,2892.968657,3094.848068,2929.822607,2820.600923,3002.629633,2855.743733,2957.542334,2963.53825,3197.772252,3255.801319,3349.433201,3391.392093,3674.354085,3791.458542,
United Republic of Tanzania,TZA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.3235375,540.6635446,560.601402,553.526369,538.1158221,526.5554877,518.0261517,521.055281,530.5374661,536.0996067,543.280295,556.5281152,567.5401616,586.5108984,611.2860567,634.1104852,662.7249198,692.4770826,717.2611618,744.5248611,764.8581586,782.3978439,808.1404996,844.9060939,857.0876977,888.2631715,920.0779862,947.9333517,983.1658654,1018.98966,1042.987717,1071.350062,1061.170346,
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,376.9096104,386.383163,372.9077641,348.7773072,338.2663525,339.450106,354.6254368,364.0703501,374.4318486,382.0387367,382.1536234,400.7109016,413.0682689,446.6841546,472.8539403,482.682029,491.9251927,516.2224527,516.7330037,527.0538841,555.3575896,572.7972443,592.611469,610.4893199,655.335154,688.4214508,725.1252029,750.2984199,767.7385267,813.5351388,818.307499,820.6864349,834.1526237,847.2676289,855.8971759,850.1621977,870.7087403,894.5203669,891.2959039,
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3155.321687,3221.979994,3330.480526,3112.03677,2835.328384,2547.287897,2184.366702,1692.508848,1497.809915,1360.041841,1331.318401,1317.746295,1327.56721,1420.116569,1561.41009,1660.477795,1833.313878,2065.166197,2144.247845,2322.244681,2528.081134,2598.832985,2215.271969,2315.099789,2449.957703,2459.75688,2466.484154,2346.236976,2124.662319,2185.317133,2246.738642,2336.976329,2425.634642,2344.363068,
Upper middle income,UMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1157.529175,1151.91177,1173.815668,1190.996329,1266.100151,1326.878084,1374.770378,1386.330245,1429.274736,1504.177624,1590.370398,1657.337571,1728.017292,1826.682182,1899.38593,1958.860815,2022.466013,2086.366865,2161.986808,2276.889052,2392.15911,2409.048486,2419.548287,2404.708937,2516.711886,2602.601876,2686.581535,2789.904138,2849.762945,2869.22244,2858.730229,2846.058056,2839.129187,2923.956824,2999.314204,3072.381682,3199.517364,3345.069383,3411.39116,3501.22839,3691.318038,3794.533479,3944.592243,4146.547227,4452.646825,4760.184158,5146.380414,5604.405273,5931.870394,6047.790488,6503.712959,6902.879352,7244.27214,7586.96033,7882.103804,8155.881802,8437.011153,8808.850066,9181.93313,9505.766623,9394.321525,
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6132.494327,6204.642213,6031.42534,5970.076063,6046.349396,6043.466739,6163.755373,5879.580071,5937.378232,6239.992592,6352.036626,6316.974136,6226.602531,6242.291185,6418.516957,6795.226197,7034.813517,7098.263326,7430.912821,7837.169802,8239.057768,8312.705672,7452.731369,6643.832171,6525.770645,6579.106374,7113.521259,7634.428736,7699.185342,7734.05067,7704.674667,7921.137047,8487.60965,8649.353021,9211.269199,9012.815847,9447.835382,10183.98269,10576.6054,10318.35342,10083.464,9679.115577,8929.181737,9007.546021,9464.491619,10169.59687,10574.93235,11245.21946,12021.63842,12496.40299,13433.06207,14086.0179,14541.03267,15168.41863,15609.02105,15613.74597,15821.35902,16020.3805,16037.93211,16036.2964,15044.64003,
United States of America,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,19135.26818,19253.54733,20116.23512,20701.26995,21599.81871,22696.67858,23894.40815,24226.52879,25137.16024,25664.37943,25279.18879,25783.66035,26850.61316,28097.06044,27691.02017,27362.99749,28564.63337,29586.43221,30895.03555,31523.40568,31142.19368,31620.63752,30755.94914,31872.99885,33884.87597,34986.35687,35864.82439,36775.29726,37965.13115,38989.49367,39278.59535,38715.26169,39526.9708,40082.60482,41189.23836,41794.19221,42869.24717,44212.16704,45658.1366,47282.28468,48689.03129,48690.80794,49081.35879,50053.6241,51476.48879,52796.08982,53782.29729,54272.71955,53688.36514,51869.70631,52759.99808,53190.23112,53989.24834,54604.13005,55574.35682,56863.3715,57418.93385,58387.77581,59821.59227,60836.77145,58203.37901,
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1480.228173,1576.659443,1586.699627,1565.564951,1524.997959,1322.819732,1263.356929,1174.380288,1142.971065,1140.379757,1177.274538,1208.292645,1246.737848,1276.760315,1313.192271,1348.763795,1389.587208,1475.969665,1560.292008,1656.222593,1787.490213,1917.849372,2037.581498,2131.357731,2231.052724,2354.593655,2487.244416,2613.748262,2753.971072,2867.051128,2943.099222,3047.308384,3161.415381,3154.408224,
Saint Vincent and the Grenadines,VCT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1842.536597,1897.873268,1942.66446,1800.166904,1846.122456,1843.14386,1824.098867,1633.980203,1722.995657,1754.439361,1922.874456,1958.543272,2437.26504,2142.425862,1931.587472,1765.08694,1927.513951,2159.862883,2347.488634,2403.496156,2439.76696,2530.37197,2622.545897,2659.115788,2814.051131,2967.114571,3112.032309,3105.359814,3521.532626,3553.069566,3784.973148,3704.641483,3856.743801,4115.455508,4061.207036,4377.274973,4436.113722,4595.351234,4787.21476,4918.97049,4998.480835,5078.959668,5389.920503,5792.216734,6021.952905,6166.288935,6641.266603,6868.710797,6984.947106,6845.142978,6617.778211,6586.563418,6670.003518,6780.76993,6847.50647,6921.702479,7031.725826,7078.811951,7206.498092,7219.892022,6962.753668,
Venezuela,VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43205.72467,43036.18151,44466.28722,46021.59057,47671.56718,49598.12591,50174.75289,46862.8076,47162.73756,43320.17677,36938.16821,34663.64606,34098.711,34007.35294,34614.74826,34435.49445,35073.63066,35961.58077,,
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,472.1427235,478.9721142,481.2900173,487.5168749,501.3865017,526.7458243,541.9003748,562.2272789,598.3722419,634.0047273,677.3874797,729.5402794,785.5334313,837.846319,874.9981299,906.093654,957.0037528,1005.79684,1058.985147,1121.491894,1194.960504,1273.345509,1349.563698,1432.205814,1498.838365,1564.347486,1648.2618,1733.311285,1805.36117,1883.308537,1975.079058,2085.101349,2191.819699,2317.369069,2456.791224,2604.224166,2655.767774,
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,2958.801414,2552.223214,2597.711165,2586.906568,2604.372185,2789.841499,2754.249607,2688.088099,2551.079346,2449.497056,2426.378267,2640.379223,2648.624405,2639.04357,2582.448082,2741.711315,2702.822075,2708.388712,2789.369682,2773.517983,2732.637793,2836.561024,2678.709047,2477.679315,2518.566,2552.747477,2621.912898,2776.24735,2789.798616,2877.459988,2893.465354,2855.868093,2867.286018,2816.766696,2751.320903,2759.370937,2695.666186,2749.073922,2849.263512,2860.012476,2900.488144,2638.892416,
World,WLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3585.772082,3674.276881,3804.164925,3920.028971,4093.475217,4233.85393,4383.550435,4474.407768,4645.206632,4815.540406,4901.686707,5005.217256,5181.773543,5407.399274,5400.841955,5334.261376,5517.792685,5643.977411,5775.194507,5912.887297,5916.519475,5926.086268,5845.569771,5893.628634,6063.36779,6180.382836,6282.232532,6403.081192,6584.932987,6714.512952,6789.784392,6774.984472,6807.213869,6823.54174,6942.944141,7051.244905,7201.438279,7374.811822,7476.755057,7635.562262,7875.064389,7929.679883,8012.729086,8162.900914,8422.941025,8655.980985,8934.008558,9216.671173,9285.854856,9053.849959,9348.303968,9547.52635,9684.496839,9840.273107,10026.41593,10223.24793,10390.60014,10620.97191,10848.12743,11012.92247,10540.36217,
Samoa,WSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,2603.650039,2598.689214,2617.305685,2707.106999,2846.213136,2852.678223,2804.442888,2898.246814,2755.434733,2672.312234,2642.955599,2724.530539,2630.526025,2783.619419,2964.019915,2967.487773,3019.040293,3071.389627,3267.930153,3475.987268,3606.095092,3746.184282,3894.953875,4031.45271,4084.642141,4314.96396,4329.372926,4092.554482,4080.918359,4213.825349,4007.084965,3959.383204,3930.370569,4071.926959,4379.510977,4406.635495,4335.207382,4502.926351,4357.068633,
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.423569,2731.383164,2843.380023,2997.219354,3021.367225,3163.46018,3279.039976,3520.766449,3739.181511,3890.196168,4009.106423,4219.080692,3990.970274,
Yemen,YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.541382,2066.587287,2123.648135,2098.492231,2135.616938,2163.525442,2182.443707,2223.811123,2289.372461,2309.698767,2383.748084,2404.086474,2427.524803,2446.684318,2471.617017,2536.188835,2543.208024,2554.653047,2574.100985,2599.490011,2722.521398,2311.205082,2302.14829,2348.517585,2282.691868,1601.830063,1415.839376,1311.843419,1290.925239,,,
South Africa,ZAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3839.382831,3890.374961,4029.276179,4218.960801,4439.910692,4593.010545,4675.442064,4884.544959,4957.386674,5057.39846,5184.476511,5264.279114,5209.741345,5304.044312,5481.596261,5432.346364,5416.611156,5279.907534,5307.189227,5372.09927,5581.455314,5725.026006,5548.471224,5297.834748,5419.722386,5216.883186,5090.53343,5075.97181,5168.142718,5169.788223,5031.465762,4858.967186,4637.867763,4581.218275,4619.388237,4662.396855,4770.178185,4809.218194,4756.387159,4798.447505,4930.025466,4996.078526,5115.881002,5202.687689,5373.806951,5587.793352,5826.826199,6060.394209,6170.905329,5992.027283,6084.967978,6182.793901,6231.620759,6284.86025,6273.566318,6259.839681,6209.365888,6192.8924,6199.891699,6125.735325,5659.206949,
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1219.7873,1199.840632,1135.395669,1137.844509,1238.80591,1401.627437,1283.476191,1342.844971,1317.630267,1270.735062,1289.209468,1246.299859,1316.288596,1260.342085,1296.681586,1225.068357,1258.128417,1161.028523,1128.875737,1058.374228,1054.038268,1081.435475,1015.707099,962.5441809,927.8613318,912.6697913,890.4881482,886.3041741,914.0231466,878.9945767,851.1848412,829.2291125,795.1402428,829.0643738,739.3395503,741.7902647,767.4077435,775.2715045,751.2360671,764.9205276,773.7207264,793.804887,808.44024,842.6937031,879.0053977,918.310355,965.0655707,1018.119681,1067.755238,1133.85341,1214.694994,1244.137787,1297.762597,1321.248838,1340.810981,1338.290927,1347.748086,1354.407115,1368.601756,1348.738357,1273.879558,
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1164.74025,1197.603795,1174.431444,1206.107233,1152.997692,1169.489415,1148.226118,1203.561658,1187.023436,1290.313227,1528.257547,1607.506538,1680.965637,1664.94403,1714.756358,1625.852774,1580.988289,1426.399083,1344.361921,1344.008078,1486.218998,1614.210099,1597.890117,1564.916121,1479.93568,1526.507904,1503.889421,1468.975293,1528.276877,1559.494382,1623.930176,1673.874872,1492.297636,1481.851524,1594.415617,1576.086929,1719.71372,1748.835047,1784.921527,1758.997347,1696.753262,1715.056207,1558.546886,1290.655624,1211.888118,1137.30318,1090.818029,1042.355344,849.6115841,940.5316649,1110.447012,1248.729206,1432.305854,1435.062663,1443.617777,1445.069702,1433.608776,1479.376056,1529.026374,1414.829099,1307.01363,
